userId,LIKE_0,DISLIKE_0,LIKE_1,DISLIKE_1,LIKE_2,DISLIKE_2,LIKE_3,DISLIKE_3,LIKE_4,DISLIKE_4,LIKE_5,DISLIKE_5,LIKE_6,DISLIKE_6,LIKE_7,DISLIKE_7,LIKE_8,DISLIKE_8,LIKE_9,DISLIKE_9,LIKE_10,DISLIKE_10,LIKE_11,DISLIKE_11,LIKE_12,DISLIKE_12,LIKE_13,DISLIKE_13,LIKE_14,DISLIKE_14,LIKE_15,DISLIKE_15,LIKE_16,DISLIKE_16,LIKE_17,DISLIKE_17,LIKE_18,DISLIKE_18,LIKE_19,DISLIKE_19
2634,2302,3173,3391,274,2177,2175,349,936,325,2302,2885,1853,2410,2177,936,118,2618,615,3173,325,274,2410,289,1010,118,2371,1006,3330,3482,2111,1010,3391,67,2885,748,349,1853,3482,1949,421
2635,1684,1010,1697,1853,118,2344,1791,3448,2371,3002,3173,848,2175,3120,2205,1651,848,1411,349,353,1118,201,1401,2302,1603,3173,1010,503,1288,2177,1377,1859,2816,1708,582,2111,1148,325,3503,3391
2636,349,349,3482,3482,936,1949,2177,610,325,118,578,936,3187,2344,2717,3117,3120,1853,118,2177,3117,615,2344,933,627,627,2302,3046,615,1010,2885,67,2618,2717,3514,289,1337,3448,698,2520
2637,1949,1010,325,1949,3482,181,1853,2371,2371,2654,2302,615,1010,325,349,682,2618,848,3173,349,2642,3482,627,2578,2111,1374,1350,2778,2257,627,3472,3117,1754,2409,1337,1845,1444,2111,3117,593
2638,1949,1949,3482,1853,349,1010,118,3482,325,615,1010,3173,936,349,2302,325,1853,936,2618,3180,3173,2654,2885,2885,2177,503,2371,181,2410,2695,3391,118,2111,2371,274,894,615,2398,848,421
2639,3120,421,2552,1684,1268,707,1035,395,1010,1697,1394,3173,2755,1224,641,2175,1095,1010,2094,1560,1039,3203,543,1853,2885,1155,3296,3167,3173,518,1708,420,2241,2211,438,271,2413,894,2692,3117
2640,3173,3173,2175,118,1949,274,1920,2885,936,1949,2885,936,118,325,2177,2302,274,2177,349,1853,3482,1920,3391,615,2257,2410,2302,3482,3330,777,2410,796,2111,349,2344,1010,2241,1006,886,2241
2641,3482,1949,615,3180,325,3173,1949,3117,118,2778,610,1754,3173,2257,2371,325,1853,386,2302,3391,3330,2111,2717,2931,2111,1535,2175,936,2410,2537,2885,3460,3120,1301,1754,2175,1377,67,2654,3330
2642,1949,1949,2302,615,894,503,748,1010,615,3296,2885,1853,1010,2241,503,748,2410,3173,349,2258,325,1439,2175,2175,118,349,936,1895,3482,3482,3391,3117,2371,1616,213,777,1006,2654,2618,894
2643,3546,3482,1853,1853,2177,325,936,2302,1010,3296,349,118,1374,610,2302,1010,2618,2371,2111,2705,3482,1095,1350,1949,503,3067,615,2836,14,349,2175,633,1006,641,3402,2420,971,2114,1035,2111
2644,1853,274,1010,3482,274,615,2885,1825,2371,421,615,2885,3482,1853,1949,3124,2111,1297,3173,1549,3514,2175,894,2149,2175,1920,2672,3120,3120,45,2398,1983,2302,1010,796,2832,2715,3235,2410,894
2645,2257,1853,1949,1949,2177,1010,2618,181,289,118,3391,3173,2302,349,349,2257,3173,2175,2885,3180,1006,3482,2410,2371,325,936,1010,325,936,2302,748,1035,118,274,2371,1006,3482,1439,1853,2618
2646,1010,1853,2177,615,1853,1010,274,1949,3482,274,2175,3482,118,936,936,2717,349,2371,2111,503,325,118,2302,2111,1920,2175,2410,3391,682,2302,2885,325,848,2885,3330,349,503,3546,971,2618
2647,2177,2885,936,1949,2885,2175,325,3044,1006,274,349,2695,777,848,3482,118,1010,2371,3173,615,2111,2672,1853,1010,2241,349,2715,3472,2410,79,1708,2410,971,2177,2175,1006,503,3448,274,877
2648,2177,1920,2410,2885,2175,3482,2885,2410,1768,274,349,2177,1920,2111,503,2302,1745,3391,3330,2717,2642,3120,936,2432,3173,1708,894,503,14,682,3482,2175,201,518,615,2241,371,615,1716,3173
2649,1949,1949,3482,3173,349,181,118,2175,2302,118,2618,615,2177,3482,325,349,2885,3180,936,1010,1853,1853,1010,2885,3180,2257,3391,2371,289,3330,3173,325,2257,274,2175,936,181,2717,2111,2302
2650,1949,1949,1853,1853,1010,2885,610,1010,349,2175,2344,503,2175,748,633,615,3482,3173,67,936,641,2302,3296,3330,118,3296,615,2410,2654,1582,325,349,1095,2371,848,420,2717,3482,3046,67
2651,1949,1949,2177,2175,349,615,1920,3173,274,2302,2410,349,936,2885,3482,936,1350,2410,118,503,2695,2177,3173,894,2302,748,615,3482,1006,1920,2885,3330,2715,777,2618,213,2175,3366,421,3391
2652,615,1949,3117,3117,3482,615,627,3482,118,3180,1949,992,3173,936,325,1010,936,2371,1920,1853,698,627,349,2344,1337,2717,992,3173,274,349,2177,2111,3180,274,2578,118,2717,2885,2241,610
2653,1920,274,2885,615,1708,3482,2432,118,3173,3173,2878,936,118,1853,3482,1949,274,1010,2175,3117,3183,2885,3044,2175,2177,1920,3514,2111,2111,2410,2302,503,3330,2177,2410,2371,503,325,3117,894
2654,1949,1949,615,615,2371,1544,936,2175,3117,748,2717,3429,992,894,2302,228,325,3120,2314,2717,3482,3150,627,3173,349,1890,3391,106,3066,694,2648,2784,1337,3058,2726,2064,2715,226,578,3069
2655,936,1949,325,3173,118,615,1853,738,2175,2175,1616,3330,3482,1010,3173,406,386,2885,3296,958,3514,894,3546,1797,1321,1678,3518,1920,1949,1703,274,737,3498,297,682,3068,1768,1195,213,2347
2656,2302,2410,3391,2302,1010,325,1853,2885,2885,1010,2177,2175,2618,2257,2410,596,3514,503,2371,886,1949,2755,349,3394,2257,274,3173,2371,936,1969,2111,3391,796,1268,2672,421,325,349,3400,1817
2657,1853,1010,682,1791,1010,1684,3173,2371,1768,3173,2177,1377,3120,615,848,1697,118,582,3482,682,325,1853,2175,2885,2885,3495,2241,1592,936,243,2111,1324,3448,325,2836,1226,1006,2816,3091,421
2658,2177,1853,2302,1010,349,3482,3482,615,118,610,3391,1949,274,274,2885,2717,2618,325,1853,2344,2410,67,2175,2654,1949,349,2111,2175,289,3173,1920,936,936,2111,325,641,3330,118,421,320
2659,2177,615,2302,3482,615,3508,2410,498,936,320,349,349,1006,2717,2885,3187,3391,1341,118,2302,503,2177,3120,1853,325,1350,274,3180,1010,325,682,1949,2498,118,2642,936,2175,2095,3482,3117
2660,615,615,3117,3117,274,3482,3482,274,894,503,503,1853,2398,2717,421,2578,2111,3173,936,2344,3173,2398,2717,894,118,421,1920,1010,2578,2175,1853,2654,3066,3066,971,936,420,3091,3120,971
2661,615,1853,2111,2177,2717,2111,2344,1010,3187,1374,320,3448,2177,615,936,2302,3120,682,3117,971,1337,936,349,1745,698,421,3254,641,714,995,2726,633,3508,325,1134,2717,2438,547,2391,1092
2662,1853,3482,3482,615,1010,2654,615,274,3117,1010,610,1853,3066,3183,2717,2344,641,848,274,118,3091,2398,2344,183,118,2672,2654,2696,2445,3091,1549,503,67,3448,1350,3117,2398,578,2816,2111
2663,2177,615,936,274,118,936,2302,1920,615,3482,1920,213,3482,2177,349,2410,325,894,503,1853,2885,2302,2410,503,3391,1010,2618,1949,1949,2885,1387,971,3117,349,894,2398,2836,325,2241,2717
2664,325,796,2111,615,2715,118,848,325,796,2111,1920,503,2410,848,3514,3482,2344,2717,2371,1010,1010,2371,2177,2344,3120,2241,2717,826,274,1350,2302,2410,1853,2695,936,1949,682,3546,118,1035
2665,936,1853,2177,3173,349,3482,2885,274,325,1010,3482,894,1920,1949,2410,615,118,3448,2111,118,2302,349,2618,2885,3173,2302,3120,3182,2175,936,894,2648,274,3117,3044,2344,503,1920,2432,2111
2666,2177,2111,1006,349,1010,325,936,118,3482,2175,1853,2371,349,2344,325,2717,2302,610,1920,3330,615,1949,2410,3482,2618,2177,118,682,2058,3448,610,748,3546,2302,2344,2715,2111,971,274,615
2667,349,1853,2257,1010,2302,1573,2177,274,3391,1949,2618,349,274,1684,936,2715,3514,753,894,1226,1853,2111,2410,1463,1010,489,3482,2371,748,615,1350,359,854,1374,1949,2654,118,1192,421,596
2668,1949,1949,748,615,503,748,615,2302,894,3391,421,503,213,2717,1920,3482,1853,894,2432,349,2695,2885,2410,2618,325,2371,349,1006,3482,213,320,1010,1039,578,2885,2410,682,3514,2034,821
2669,615,615,3117,3117,3482,274,2717,3482,274,894,936,518,2111,2398,2344,503,894,2175,2398,2717,2175,936,481,2344,3173,2654,3182,421,3120,992,2410,320,320,1920,2177,3173,2654,2578,1920,2056
2670,2717,2630,936,2344,2175,837,1006,2175,2344,1586,2177,2883,274,2717,2630,3182,3330,477,325,761,2642,826,2111,2082,320,2810,349,3046,2302,2132,848,779,2883,408,682,67,615,2365,1586,751
2671,615,615,2177,3482,2410,274,1853,2177,2715,118,1010,3308,936,1853,3482,2511,2717,1700,274,2111,2398,2410,349,2937,2302,2302,2642,3117,3187,936,848,2717,1920,2885,3391,1010,2111,682,3308,503
2672,610,1949,1949,610,3482,1010,67,67,349,1853,2344,2885,1853,349,3046,2344,633,2175,1010,2302,118,848,2175,2111,848,3482,2717,2618,325,3046,641,1146,2520,2654,2111,2371,936,2672,2371,2717
2673,1949,1949,213,1010,349,3173,2177,615,748,1853,3448,2885,3482,349,615,1560,2111,1444,2885,3482,2383,2654,2302,3296,936,1288,3120,2175,2695,3330,118,421,2410,3117,325,894,1853,67,1035,2344
2674,349,325,2302,1010,1949,3173,3482,748,748,1949,615,1447,1768,118,325,2648,2618,2885,2177,615,894,894,936,274,3120,2177,1853,1853,2695,2371,2410,2175,1006,3296,3391,2695,118,421,503,420
2676,349,2177,3173,2302,2177,2885,118,2111,936,936,201,1853,1920,14,2432,118,1321,2648,3482,349,14,3546,777,2410,2498,2618,2885,748,894,1006,503,325,796,1798,274,1010,826,2241,682,274
2677,1949,1949,503,3173,1920,2371,2410,1010,2885,1853,936,2800,894,118,213,3296,748,2175,3482,349,615,67,2177,1439,2432,2672,682,1377,777,325,118,1592,3275,2302,325,748,1006,615,349,1920
2678,2177,2177,2885,503,2302,615,1768,936,3120,971,349,349,3137,1853,3482,2410,3391,2111,1845,2302,2410,3391,1010,3482,2672,1006,615,14,1592,3275,936,2885,2618,848,274,2642,213,2175,1745,3546
2679,615,615,3482,1010,1949,1853,320,1949,936,3482,3117,274,2717,3173,894,2175,421,2398,274,936,3120,2371,1853,118,349,325,1010,3117,2175,503,118,349,2177,421,2111,2344,325,2717,3180,894
2680,2177,1563,936,1010,615,1374,503,592,3482,1341,349,2785,2111,2867,2302,1853,894,2998,2410,2691,682,150,325,2023,1853,1699,1350,105,1006,1401,862,2198,1010,576,2885,828,971,2538,2717,2322
2681,3482,3482,2177,1853,274,3117,2410,274,3183,615,3514,1010,1853,118,3117,2410,1708,936,1920,2111,3173,2578,2111,2717,936,971,1010,2344,349,503,2715,2175,2302,2177,796,3448,2090,698,118,3173
2682,1949,1949,2302,615,349,1853,325,3173,3482,894,936,936,2618,1010,2177,3120,2175,2618,2885,325,748,181,118,213,1006,2695,3391,2717,274,3366,615,610,2410,1447,3180,420,2717,349,578,2371
2683,349,1010,2177,3091,2885,3482,3391,1853,3482,3308,2175,522,325,992,118,3294,936,3404,615,3344,2717,2730,2410,341,1949,952,2302,2511,2618,615,894,3117,274,320,2111,1226,1010,846,1853,3136
2684,3482,1949,2302,2618,349,894,325,615,748,1010,118,1853,3487,3391,848,2885,2885,2175,503,748,2695,1754,615,213,936,2717,1949,543,2111,2410,894,67,2177,1039,421,2552,3173,3400,2717,274
2685,2177,1949,1920,3173,118,3482,936,615,3173,1010,2410,3180,349,181,2257,1853,3482,349,1949,118,2885,936,274,3117,2175,503,325,2257,1708,325,777,2175,2241,2885,2302,2654,1616,2302,239,2618
2686,1949,1949,615,615,748,894,2885,1853,2410,349,2175,503,2371,421,2302,213,2717,2511,325,2778,503,748,349,1010,894,325,2618,3180,3391,3124,3482,3482,2344,3197,936,2839,274,2717,1010,2011
2687,1949,1010,349,3330,1010,2175,2302,1949,2371,1853,1853,3173,325,2410,2618,2257,3391,2371,2177,274,2885,2885,2257,2302,3482,1692,118,1374,936,3270,2410,1006,2175,610,2111,2804,1006,3296,289,843
2688,1949,1949,1010,3173,325,1853,349,213,3482,748,1853,615,615,1401,503,2371,2618,325,894,1010,2302,3296,2410,1439,936,349,2371,54,2885,1563,3173,2511,1592,2843,420,952,213,503,118,1920
2689,1010,1528,3461,615,213,1412,1853,1452,3482,3439,615,317,421,578,1543,1798,1361,1651,894,3120,214,2478,862,3387,503,2892,274,2968,872,973,2839,1350,2241,420,3173,3448,3546,1288,233,280
2690,615,1853,1853,274,1010,1010,274,3391,2398,2885,2175,2302,2717,3366,3482,213,1549,3514,67,848,848,2717,894,2398,2111,67,2885,1268,3498,3460,2654,503,2715,2371,3066,3162,2445,2107,421,2443
2691,3482,3117,615,3482,349,615,118,627,3117,1949,936,349,2177,936,1010,118,1853,2578,1949,698,2410,3173,2618,2175,274,2778,325,992,3173,274,2578,421,777,1010,1920,3180,181,2177,1006,894
2692,2177,118,2618,3173,118,2177,2302,2885,349,325,3173,1853,421,2241,2410,936,274,2111,3482,3482,1920,777,2175,1949,2885,796,936,615,748,3137,289,2302,2257,2410,213,3275,3391,503,3330,1616
2693,748,615,1949,503,894,1949,2302,349,615,748,420,1447,503,2175,936,2302,3482,2717,1853,3482,325,320,349,1920,1010,213,1447,894,2618,578,2816,2695,213,3498,1768,2885,2177,2618,2058,325
2694,3482,1949,349,615,325,2618,1949,349,748,2885,118,894,2302,2302,615,748,894,2717,2717,2410,503,1853,213,3391,3391,503,421,3482,2432,1447,3206,936,3182,2175,1920,2695,2563,325,2885,578
2695,1853,1010,2177,1853,2111,3482,615,118,2410,682,1010,971,274,633,682,641,2715,325,2885,2371,2816,936,848,2410,3546,2717,2344,2302,2696,2111,1035,349,1925,610,862,2177,3120,1549,1708,2209
2696,1949,2371,1447,615,201,1010,3482,1762,325,2717,848,3482,2398,894,2618,1920,1350,936,274,274,349,3069,218,588,3180,1377,1920,3296,936,349,3117,2111,2885,2484,270,2730,588,3025,1006,1423
2697,1010,992,349,3482,3173,1321,2175,274,807,1010,3482,828,2696,3235,2371,3173,1853,1549,1288,3492,3180,2890,1783,2793,2707,2145,1247,754,1453,3567,3330,981,186,793,2799,1039,301,1853,1595,1699
2698,2426,1010,2177,2885,3492,3173,3173,1949,2885,1684,325,58,14,2175,1444,3330,848,2302,3482,3391,1798,806,3156,848,3042,274,3458,2052,2263,910,1201,796,3018,3460,1768,2082,1949,737,79,1289
2699,503,2177,2177,3044,3482,2241,682,2111,2410,3366,2885,615,1853,1350,2302,1853,2432,3275,894,1708,1768,1647,615,2715,3206,848,3275,503,3120,2432,862,1321,3391,3183,2717,1549,2111,371,2823,3156
2700,1949,1949,2175,349,420,1010,894,2371,3391,325,213,610,2302,2175,748,1853,615,936,2618,1229,2885,3482,1447,3330,2836,2885,2371,796,325,2410,3296,2717,1768,2413,2177,2672,503,274,349,1035
2701,2177,2177,3482,615,349,1010,1853,274,1010,3482,274,2302,2302,2885,2885,1853,503,118,936,2410,2111,3044,1949,2111,2410,3391,3546,325,615,2715,2618,1920,3173,349,3391,936,118,2618,1920,503
2702,2302,936,349,1010,3173,1853,2177,2717,936,615,3482,118,1949,1949,2410,325,682,2885,2885,503,3391,894,3180,3482,615,2943,2642,2177,2618,2410,503,2371,3120,2618,201,3173,1920,349,894,682
2703,349,1949,1949,1853,936,1010,2302,615,2410,3482,2885,2302,615,3180,2618,2717,3482,325,2175,748,3173,213,503,2885,2177,610,3391,894,2717,3117,894,796,325,349,2371,2695,748,3296,1006,1754
2704,3482,1010,2177,1853,936,67,1853,1949,349,3482,2410,1374,1010,3330,682,1439,615,349,118,610,274,796,2111,2371,2302,1563,1006,615,1949,2175,325,2208,1920,1095,2885,641,503,872,3120,3448
2705,1853,3183,1010,3308,2371,615,615,1700,2175,503,2398,2511,274,2445,2717,3066,3482,2696,2344,2432,3066,274,2445,2398,1549,1146,2410,2194,3120,1125,1350,2945,2672,1818,2177,1853,3330,118,936,3091
2706,615,1949,1949,615,503,3180,2618,3173,3482,2717,894,118,936,3482,3180,420,2302,2885,2717,2618,3117,503,596,3117,748,627,1447,349,481,1321,1350,421,3173,777,325,325,2257,3124,2398,2095
2707,1949,1949,1010,748,349,2175,2410,2371,1853,2885,2302,274,1006,2302,3391,2618,2885,503,894,325,213,420,2058,1447,748,3391,2175,936,325,894,2618,3482,420,1768,503,2695,936,3156,615,3498
2709,2177,615,349,3482,615,320,936,1601,3482,421,1920,503,118,1949,1949,1010,503,3173,2302,3117,2618,274,2885,2654,2410,1853,2111,2839,2175,3180,325,3124,3546,894,3173,3366,274,3448,2717,2715
2710,2302,325,2177,1949,349,2410,936,1010,118,2371,3120,936,3391,615,2618,3296,3482,2885,615,848,1949,2177,2715,2618,325,3482,1853,796,274,1374,3514,1853,748,1006,877,1350,1350,2302,3541,118
2711,1949,1949,777,1010,3482,615,936,503,1350,894,2177,2885,1035,3173,503,2410,2302,748,796,1853,1768,213,420,325,1447,3296,1582,349,1387,421,3275,2175,214,2371,615,118,1616,420,3296,2302
2712,2257,2302,349,748,2618,936,2177,3482,289,1010,1447,1625,1949,1762,854,3069,1035,2094,1853,2177,894,615,420,3546,3182,3180,1204,2885,2600,2618,118,1006,1626,3201,2063,2695,2695,3120,2302,2095
2713,1949,1949,615,1010,3482,615,503,3173,2177,1853,894,894,349,748,2302,118,936,3296,748,2885,3180,2175,3173,3482,325,503,2618,936,3117,3117,1447,421,627,3330,2410,3180,320,2717,213,349
2714,1949,1949,2175,420,3173,421,1853,615,3330,1447,349,1582,3391,1361,274,596,2885,3108,2672,214,1010,748,2177,777,2208,3066,1377,194,1148,3126,3498,707,936,588,844,325,774,1853,1920,1155
2715,2302,118,2177,325,3391,936,349,3482,3482,349,118,1853,325,2371,936,2302,2618,2177,2885,1010,274,274,1949,848,615,2885,2175,1949,1006,2410,2111,1006,1010,2175,2371,2717,3330,3117,2410,2111
2716,2885,3482,3391,349,274,936,2177,2302,2410,1949,3120,325,325,2111,2302,2885,3366,118,2715,615,894,3391,615,2177,118,2175,936,2618,301,2717,349,3173,2612,2371,3541,1010,2618,1006,3514,503
2717,225,349,3482,2885,2432,2175,274,2177,421,2410,796,3514,2177,2056,2885,1949,894,421,682,1528,371,420,2344,894,1708,213,2467,1853,2302,2302,2175,503,3206,2637,503,2058,2715,274,615,1858
2718,1949,1949,3482,1853,118,615,349,3482,1853,1010,325,325,2302,936,1010,349,936,503,2885,894,2618,3173,2177,2654,274,118,2410,2618,3173,320,2175,2717,615,2410,3391,2302,3180,3117,748,1374
2719,3482,1010,2177,1853,274,615,936,1949,349,3482,118,3173,2302,325,1853,3117,1010,118,1949,936,615,682,2410,274,2885,349,1920,2717,325,894,503,610,3173,2371,2111,2654,3391,2175,2618,2111
2720,2371,1853,274,1010,2410,610,1853,349,615,848,2398,641,2885,2111,3482,936,2175,633,1010,3482,2111,118,2717,2175,325,2717,349,3046,936,2302,682,3330,3448,2816,2302,2410,2344,543,610,2344
2721,2177,2177,2302,936,3391,2885,325,2302,2885,2111,936,349,2642,118,1006,3120,615,1920,349,2410,2410,2618,503,3391,682,615,3120,3187,3482,325,301,3482,1768,1006,1920,2717,2552,2344,2498,2715
2722,2175,3482,3173,1949,2642,1010,1949,1853,2302,615,3275,1374,2177,848,503,3180,1754,1678,3482,118,1616,2177,3156,936,3187,610,3498,1444,2885,1268,936,826,1716,2413,118,181,1146,748,3180,2692
2723,274,615,2111,2177,1708,3482,2302,1853,2177,3117,2410,371,3117,201,2398,2175,1920,2241,2717,3183,2885,971,2432,894,2715,274,2371,503,971,1920,201,3173,2344,862,460,3330,3137,2410,1830,682
2724,349,848,2177,1035,2618,1010,2257,936,421,615,118,349,2302,1853,289,2371,936,3448,325,2111,3482,3120,2566,3482,811,2717,1946,1920,3236,2241,2175,325,183,3180,862,181,3391,1949,503,460
2725,2177,615,2885,3117,3482,274,2302,1853,274,3482,936,1010,2111,2885,2410,2111,1010,3173,118,2371,1853,2717,325,1560,349,1350,3391,894,503,2398,615,2578,848,2410,3173,320,2715,2175,2175,2344
2726,518,1853,1010,2535,3482,1492,1447,22,3173,2640,1374,1010,3143,748,1853,942,1268,1817,1949,1374,872,641,2107,3046,1920,2208,962,144,615,1035,1573,2717,1560,1444,3270,1825,2618,299,1275,1987
2727,615,503,3482,615,2177,2177,3117,2410,503,2717,936,1010,1920,753,3546,2111,349,274,894,349,118,2885,421,3366,2111,3173,2410,682,2241,3514,2717,2371,1853,936,971,14,3173,3482,3183,518
2728,1949,1949,3482,748,615,1010,748,2371,2302,325,349,2175,503,3330,2618,349,2885,936,936,503,1853,3482,2717,796,2695,3296,3391,1377,2175,1845,894,1616,1010,1920,2177,213,2344,894,118,1754
2729,615,1949,2717,2175,748,3330,1949,3498,3448,3296,3482,2705,2398,610,894,349,2109,2552,1853,67,826,325,349,2344,1412,3366,3342,2413,2695,3495,3117,1377,3031,1845,2088,2648,376,2257,228,1616
2730,1010,1853,1853,1010,274,796,3173,3173,3482,2715,796,3482,682,2410,2885,777,2177,325,2241,1949,2111,848,1708,274,3044,2383,118,67,325,1374,2410,349,2371,936,936,2111,349,1708,2715,503
2731,349,1010,2177,615,118,1853,2302,1949,325,2371,3482,894,1949,325,936,3173,1853,118,2885,503,2618,274,3391,936,3173,421,2111,596,1010,213,2257,349,615,2885,1920,2654,2410,2398,2175,1374
2732,1949,1949,3173,615,2648,748,2302,1010,2175,1853,2715,2717,3330,1350,615,3069,349,325,3120,2314,3296,481,1853,894,843,3448,1920,1651,2432,1825,2885,3120,780,3482,2410,2398,1033,2109,118,420
2733,1949,1949,1853,1010,2302,615,349,1853,748,748,3482,2717,1010,543,503,2410,615,118,2885,2344,2618,2618,118,3482,3391,2885,2371,1754,936,682,894,3173,610,796,848,2175,2717,349,325,1560
2734,1949,1949,2257,2618,2618,2302,349,3391,2302,181,289,349,3482,118,3391,3180,2177,2257,118,2885,936,2175,3180,615,2885,3173,181,1010,2175,325,610,936,325,3482,578,1853,2111,894,2307,2111
2735,1949,1949,349,349,2257,2257,3482,2618,2618,3482,118,2302,2302,118,2177,3173,289,2175,2371,2177,936,936,1010,289,748,3180,3180,2371,1853,1010,610,181,2885,3330,325,2717,2175,3117,3391,421
2736,1949,1949,2302,615,748,503,3482,748,615,2654,2885,894,3391,1010,2618,3180,325,1563,936,3448,894,1920,2410,213,349,686,1010,3404,2717,891,420,2088,2175,1361,274,1006,386,2905,821,14
2737,615,1720,2302,3117,2885,2584,2177,893,503,3173,936,2265,3482,726,1920,2823,2642,2393,2410,2494,2111,1630,349,894,3391,365,2175,3574,420,2778,2618,1708,3120,3072,118,1383,3156,476,3187,2040
2738,3482,615,615,3482,1853,1853,3173,274,1949,2177,503,503,2302,936,274,1010,2885,3117,1010,118,2111,2885,349,2111,936,2410,3391,2302,325,3308,2177,894,2175,2398,894,2717,2410,325,421,3173
2739,936,1949,2177,1010,777,1853,349,3173,2175,3482,2111,615,3482,3117,2302,2654,2410,936,1010,325,1925,1560,1853,627,3546,610,1035,2344,325,2717,213,2578,118,349,181,503,3275,2371,2527,826
2740,615,615,2717,1010,682,3117,578,936,2410,3482,936,2717,2175,1949,274,1853,971,3120,349,2344,3187,1350,2642,325,3400,503,2302,3173,3173,2111,2177,2177,3391,1651,1703,2654,2371,349,118,481
2741,349,1949,936,748,3482,615,1401,503,1853,936,2371,894,325,2175,1010,2885,2816,2410,2648,2302,3461,1010,894,2695,213,325,1768,3391,2432,349,2302,3482,2177,1853,2426,2717,2398,1560,3514,118
2742,1010,1949,1853,325,2208,349,1035,2618,79,3180,2642,1783,3293,67,3391,610,3400,1798,835,2437,1798,2371,3146,2302,936,2175,2111,289,848,274,82,2705,1377,848,2371,3482,344,2257,543,3173
2743,2177,3482,349,118,2618,2177,3482,349,118,2885,936,2111,2302,3173,1949,2410,289,2618,2885,848,3120,2175,1920,503,615,325,2257,2648,3391,181,3180,777,325,682,181,2672,2695,936,2410,593
2744,2177,2177,2885,118,3173,349,14,2175,349,289,2302,777,1768,2410,1920,2257,213,936,274,3173,936,1543,118,1447,2715,2692,201,578,371,3069,2175,2618,503,1853,2410,1035,2111,3330,2836,3096
2745,2177,3117,2257,3482,349,1949,2618,627,289,349,1949,992,3391,936,2302,118,2175,3180,118,615,2885,2618,748,3173,936,2177,421,2885,3482,698,2692,1350,1920,2578,239,848,3330,3448,3173,1337
